time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
1970/01/01/01:03:28.460000,4164,208,460000000,world,7.302622604564195,1.573798583495311,-17.379210916371463,0.016582459708514533,0.0016424686459296208,0.9937992430670941,-0.10993356542036414
1970/01/01/01:03:28.510000,4165,208,510000000,world,7.281566432878917,1.569243843674424,-17.381068239653132,0.01663471478154442,0.0015313453985983374,0.9939412877014724,-0.10863543550677117
1970/01/01/01:03:28.560000,4166,208,560000000,world,7.26070678716085,1.5647241572826731,-17.382978778116733,0.01660138505483889,0.0014931443444980244,0.9940904450256555,-0.10726766354741601
1970/01/01/01:03:28.610000,4167,208,610000000,world,7.2401071134411525,1.5602563512292722,-17.384982177257953,0.016510740491822103,0.0015749164841110503,0.9942071709739191,-0.1061932967306136
1970/01/01/01:03:28.660000,4168,208,660000000,world,7.219668375940124,1.5558212785135817,-17.38710163378647,0.01641807556576767,0.0017437539961959688,0.9942680680283159,-0.10563339914988047
1970/01/01/01:03:28.710000,4169,208,710000000,world,7.199293642788431,1.55140031236809,-17.389168766205106,0.01636400629589447,0.0018616987291867732,0.9942526776883065,-0.1057845276277322
1970/01/01/01:03:28.760000,4170,208,760000000,world,7.178752348735085,1.5469458292581588,-17.39117967899704,0.016394315917903635,0.0018783083578382336,0.9941597544470131,-0.1066493366184323
1970/01/01/01:03:28.810000,4171,208,810000000,world,7.15798925391102,1.542447284908669,-17.3932082861943,0.01647502747542175,0.001773178147699848,0.9940036481381883,-0.10808411907821337
1970/01/01/01:03:28.860000,4172,208,860000000,world,7.13729270968298,1.5379658453261857,-17.395299833605446,0.0165026436185398,0.0016062674518202004,0.9938554863083816,-0.10943653408804026
1970/01/01/01:03:28.910000,4173,208,910000000,world,7.116702542265666,1.5335072397644847,-17.397350567178858,0.016493683915942,0.0015095621042546645,0.9937578008733673,-0.11032276653738946
1970/01/01/01:03:28.960000,4174,208,960000000,world,7.096122025315647,1.529047443069211,-17.399396956604658,0.016482433354351008,0.0015391039671623957,0.9937343167857667,-0.11053537077344516
1970/01/01/01:03:29.010000,4175,209,10000000,world,7.075465639741059,1.524564738003317,-17.40145122448256,0.016487689881980964,0.001686795269542193,0.993803987691022,-0.1099042531183279
1970/01/01/01:03:29.060000,4176,209,60000000,world,7.054659644164308,1.5200403757467047,-17.403398617984788,0.016521061812578765,0.0018220699004448833,0.9939456378907101,-0.1086084872185044
1970/01/01/01:03:29.110000,4177,209,110000000,world,7.034049616160929,1.5155520146115182,-17.405249965600127,0.016481953796881003,0.0018793712195391275,0.994094640507798,-0.10724112493128964
1970/01/01/01:03:29.160000,4178,209,160000000,world,7.013697944173844,1.5111158617183575,-17.4070805994618,0.016407509330801352,0.0018255145521616368,0.9942116039226149,-0.1061637780026748
1970/01/01/01:03:29.210000,4179,209,210000000,world,6.993503901710832,1.5067120787823214,-17.40897300046341,0.016345414958056498,0.0017009057146347491,0.9942730402673138,-0.10559855930452762
1970/01/01/01:03:29.260000,4180,209,260000000,world,6.973368473598792,1.5023216583325367,-17.410829998050442,0.016310077431618112,0.0016212369044029135,0.9942580935995764,-0.10574590430276977
1970/01/01/01:03:29.310000,4181,209,310000000,world,6.953060100791831,1.4978969878044393,-17.412683516777477,0.016337165925969052,0.0016411810683017035,0.9941653238676964,-0.10661009498751445
1970/01/01/01:03:29.360000,4182,209,360000000,world,6.932525553320664,1.4934282214017753,-17.414547583201657,0.016392676203135035,0.0017500660280267268,0.9940090177133443,-0.10804762903622323
1970/01/01/01:03:29.410000,4183,209,410000000,world,6.912057592224514,1.4889775862583616,-17.416323166280943,0.016392257384369294,0.001826752780427851,0.9938605742107118,-0.10940345470632079
1970/01/01/01:03:29.460000,4184,209,460000000,world,6.89169268504396,1.4845499754311222,-17.418007830098162,0.01636793503985058,0.0018414093526315125,0.9937628116951783,-0.11029131428095588
1970/01/01/01:03:29.510000,4185,209,510000000,world,6.871333198680374,1.4801209148734797,-17.419667692670114,0.01636328006771739,0.0017713723390869558,0.9937395502924695,-0.11050254064944587
1970/01/01/01:03:29.560000,4186,209,560000000,world,6.850891501691331,1.4756679705483844,-17.42138475766729,0.01639170735363789,0.0016596936669033922,0.9938096543994785,-0.10986777584603005
1970/01/01/01:03:29.610000,4187,209,610000000,world,6.8302934630377425,1.471172377581418,-17.42306162268832,0.01643919288296993,0.0016168283223255168,0.9939515883005581,-0.10856969613262549
1970/01/01/01:03:29.660000,4188,209,660000000,world,6.809883515574342,1.4667116976231571,-17.424751058567196,0.01639605503507456,0.0016684523737172526,0.9941005835190247,-0.10720268416927685
1970/01/01/01:03:29.710000,4189,209,710000000,world,6.789725937782176,1.4623027390582195,-17.426472510839417,0.01629867756163299,0.001803124065159129,0.9942171815793787,-0.10612868465077788
1970/01/01/01:03:29.760000,4190,209,760000000,world,6.769726171190715,1.457927076883898,-17.42811815576628,0.016211807435635328,0.0019017525386140373,0.9942781725173561,-0.10556740165646973
1970/01/01/01:03:29.810000,4191,209,810000000,world,6.749782199634892,1.4535648999317181,-17.429683464700876,0.016163527267572027,0.0019238844340047914,0.9942630343331172,-0.10571687478192665
1970/01/01/01:03:29.860000,4192,209,860000000,world,6.729661502765848,1.4491681284256188,-17.4312311686507,0.016198373152928797,0.0018431554708190153,0.9941704553415457,-0.10658011639650539
1970/01/01/01:03:29.910000,4193,209,910000000,world,6.709308795728734,1.4447262063146415,-17.43284438608379,0.016277730230473082,0.0016963089603972317,0.9940146189412182,-0.10801432944567874
1970/01/01/01:03:29.960000,4194,209,960000000,world,6.68901680867188,1.4403013880858886,-17.434434263816403,0.016292642343952547,0.0015988468200530473,0.9938665019523005,-0.10936804739683197
1970/01/01/01:03:30.010000,4195,210,10000000,world,6.668820906646513,1.4358985089491723,-17.436038419293375,0.01626549383930418,0.0016106983951871294,0.9937687710311557,-0.11025637888154124
1970/01/01/01:03:30.060000,4196,210,60000000,world,6.648625302623192,1.4314937233354597,-17.437668367749104,0.016238536974636283,0.0017314361074322443,0.9937451728966001,-0.11047100701376673
1970/01/01/01:03:30.110000,4197,210,110000000,world,6.628348501187534,1.427066032717553,-17.439214775251248,0.016242831204263303,0.0018443286372733668,0.9938148227974614,-0.10984018788402598
1970/01/01/01:03:30.160000,4198,210,160000000,world,6.607913361738713,1.4225958990285508,-17.440673236709074,0.016278419285895237,0.0019046175237666556,0.9939565009419384,-0.10854427544969508
1970/01/01/01:03:30.210000,4199,210,210000000,world,6.587663393531027,1.4181604304077084,-17.442127634601587,0.01624422711849924,0.001857219010825886,0.9941055709975155,-0.10717644113597122
1970/01/01/01:03:30.260000,4200,210,260000000,world,6.567660842818181,1.4137757393951351,-17.443666577928607,0.016171641935423725,0.001737847849602372,0.99422250896807,-0.10609929567720988
1970/01/01/01:03:30.310000,4201,210,310000000,world,6.547811001396954,1.4094234024482792,-17.445191471620294,0.016101114215832126,0.0016636699050312084,0.994283722923635,-0.10553608223054477
1970/01/01/01:03:30.360000,4202,210,360000000,world,6.528010747148957,1.405083503973401,-17.44673773009795,0.016051524291557394,0.001684066152592061,0.9942685446064203,-0.10568620390260176
1970/01/01/01:03:30.410000,4203,210,410000000,world,6.50802938737182,1.4007085609548302,-17.448313904122518,0.016066092362009083,0.0017951597631863205,0.9941755915349866,-0.1065530444130984
1970/01/01/01:03:30.460000,4204,210,460000000,world,6.487817673189581,1.3962894386919238,-17.44981173357933,0.016123042130082456,0.0018738247030466444,0.9940193091127549,-0.10799143208817555
1970/01/01/01:03:30.510000,4205,210,510000000,world,6.467665236557887,1.3918875713282846,-17.45123547034793,0.016127416674767477,0.001880435341311187,0.9938709590491914,-0.10934755211236456
1970/01/01/01:03:30.560000,4206,210,560000000,world,6.447606465649538,1.3875073665020043,-17.452654140203776,0.016110810345544138,0.0017941824122332886,0.9937733169236374,-0.1102352814214832
1970/01/01/01:03:30.610000,4207,210,610000000,world,6.427539474958167,1.3831268572430797,-17.454148500796745,0.0161117902602125,0.0016606378529628563,0.9937495938610258,-0.1104508813798183
1970/01/01/01:03:30.660000,4208,210,660000000,world,6.407367297016512,1.3787347021115228,-17.455617974521104,0.016139110716484616,0.001595823113556225,0.9938169168969263,-0.10984042126357316
1970/01/01/01:03:30.710000,4209,210,710000000,world,6.387024754420923,1.374302834841088,-17.457098520687758,0.01617796673180997,0.0016494294860713737,0.9939555893329775,-0.10857181590324606
1970/01/01/01:03:30.760000,4210,210,760000000,world,6.366853153642856,1.3699113760068422,-17.458619768887676,0.016128517012977357,0.0017878583698092215,0.9941004946703498,-0.1072421605413538
1970/01/01/01:03:30.810000,4211,210,810000000,world,6.346915329017992,1.3655811738816612,-17.460078909732527,0.016040404428880745,0.0018860930161663922,0.9942118610441338,-0.10621639910132603
1970/01/01/01:03:30.860000,4212,210,860000000,world,6.327112714053952,1.3612934135030819,-17.46147067570355,0.015967020820032585,0.0019066795032046315,0.9942663931944827,-0.10571545858311929
1970/01/01/01:03:30.910000,4213,210,910000000,world,6.3073425687626195,1.357026696248602,-17.462862043953667,0.01593517990209501,0.0018190700588241425,0.9942436576217656,-0.10593540628374726
1970/01/01/01:03:30.960000,4214,210,960000000,world,6.2873744373874265,1.3527311841518384,-17.464331039358953,0.01598285424200153,0.0016672124585116767,0.9941423331532875,-0.10687745414929631
1970/01/01/01:03:31.010000,4215,211,10000000,world,6.267162580987983,1.3483952551772729,-17.46577863804851,0.016063339740343702,0.0015649208061184194,0.9939767759598015,-0.10839598236012003
1970/01/01/01:03:31.060000,4216,211,60000000,world,6.247002217273885,1.3440759370139899,-17.467249336461652,0.016070920479790626,0.0015636050180396711,0.9938190093869693,-0.10983194997532791
1970/01/01/01:03:31.110000,4217,211,110000000,world,6.226933562174024,1.339775527626209,-17.468758300068806,0.016035998738160098,0.0016652200138137028,0.9937123915472238,-0.11079601379233986
1970/01/01/01:03:31.160000,4218,211,160000000,world,6.206864696815916,1.335470833233997,-17.470195131963806,0.016014660034902702,0.0017558175264463856,0.9936810044069142,-0.11107884249327966
1970/01/01/01:03:31.210000,4219,211,210000000,world,6.186710493744569,1.3311402941644308,-17.471552966121898,0.01602753387894099,0.0017990994137044318,0.9937440476846299,-0.1105108550796115
1970/01/01/01:03:31.260000,4220,211,260000000,world,6.166392890280403,1.3267630042848269,-17.472899074743346,0.016074010119077636,0.0017593537978401203,0.9938803773974318,-0.10927180010068716
1970/01/01/01:03:31.310000,4221,211,310000000,world,6.146254841931324,1.322416509058703,-17.474332880068562,0.01604721422170212,0.001650726496837472,0.9940247312494698,-0.10795645271207605
1970/01/01/01:03:31.360000,4222,211,360000000,world,6.126364033716558,1.3181186703376357,-17.475761063337856,0.015971357998558693,0.0015850224090783063,0.9941370751217085,-0.10692931916036628
1970/01/01/01:03:31.410000,4223,211,410000000,world,6.106621180885357,1.3138500652113247,-17.477228468088505,0.0158917370236313,0.001609046341293805,0.9941937099008519,-0.10641302015178526
1970/01/01/01:03:31.460000,4224,211,460000000,world,6.086922685400483,1.3095904695444627,-17.478789572960167,0.015836549705322008,0.001696850128515732,0.9941737606174963,-0.10660608844122116
1970/01/01/01:03:31.510000,4225,211,510000000,world,6.06704120772527,1.3052925207238835,-17.48035377817028,0.015862088491614162,0.0017283298576261919,0.9940759163632429,-0.10751036941228762
1970/01/01/01:03:31.560000,4226,211,560000000,world,6.0469227576078515,1.3009456757914861,-17.481973945460982,0.015937219251861246,0.0016540677388687816,0.9939145957532153,-0.10898185835796756
1970/01/01/01:03:31.610000,4227,211,610000000,world,6.0268552207488835,1.2966111787762045,-17.48372503136683,0.015960467597697075,0.0015117247799287057,0.9937615012116144,-0.11036782534729572
1970/01/01/01:03:31.660000,4228,211,660000000,world,6.006878233570862,1.292294626665362,-17.48552012016272,0.015946637286595403,0.0014515593844371879,0.9936595482617675,-0.11128476932097918
1970/01/01/01:03:31.710000,4229,211,710000000,world,5.986895122481518,1.2879719091793287,-17.487404764571195,0.01593048451746884,0.001527201986796398,0.993632704462555,-0.11152549457213351
1970/01/01/01:03:31.760000,4230,211,760000000,world,5.966819145142729,1.283620958287073,-17.489438671923626,0.01593496539118799,0.001693790342419844,0.9937001737883655,-0.11091966717056928
1970/01/01/01:03:31.810000,4231,211,810000000,world,5.946576628819351,1.279222817061011,-17.49151237248138,0.015975570852468226,0.0017920254905026225,0.9938406808469796,-0.10964611654860941
1970/01/01/01:03:31.860000,4232,211,860000000,world,5.926512005018814,1.2748555490748346,-17.493677576885897,0.01595265628077129,0.0017489942712222858,0.9939889434676538,-0.1082978949042142
1970/01/01/01:03:31.910000,4233,211,910000000,world,5.906688598197693,1.2705356609722949,-17.4959903600991,0.015895692344685033,0.0016120064219779398,0.9941049993894372,-0.10723795311877972
1970/01/01/01:03:31.960000,4234,211,960000000,world,5.8870125249539695,1.2662447174381386,-17.498329389274208,0.01583966328364769,0.0015419316981492173,0.9941649266079752,-0.10669032859757235
1970/01/01/01:03:32.010000,4235,212,10000000,world,5.86738113721661,1.2619627884317894,-17.50072033856215,0.015802116723839594,0.001594719867358495,0.9941477920039515,-0.10685465656329055
1970/01/01/01:03:32.060000,4236,212,60000000,world,5.847564092542425,1.2576420403028805,-17.50316709971645,0.015827959071995825,0.0017491098777106414,0.9940521891424025,-0.1077342173473598
1970/01/01/01:03:32.110000,4237,212,110000000,world,5.82751370072004,1.25327359749387,-17.505513352600445,0.015897649842395722,0.001863536068505261,0.9938927013933219,-0.10918374457718012
1970/01/01/01:03:32.160000,4238,212,160000000,world,5.807519873666791,1.24891964323243,-17.50775346861488,0.015916412187121518,0.0018912191604395893,0.9937413621938164,-0.11054951912313092
1970/01/01/01:03:32.210000,4239,212,210000000,world,5.787616915542351,1.2445846722176206,-17.509962341905407,0.01591507184527772,0.001814931174133594,0.9936414268719244,-0.11144564287992244
1970/01/01/01:03:32.260000,4240,212,260000000,world,5.767694362133458,1.2402523924051596,-17.51220774116291,0.015934871646367792,0.00167674423843468,0.9936153361426368,-0.11167735749259045
1970/01/01/01:03:32.310000,4241,212,310000000,world,5.74763003011913,1.2359275605315092,-17.51436973698553,0.015988353576100487,0.0015895888721115102,0.9936776930289238,-0.11111475209826624
1970/01/01/01:03:32.360000,4242,212,360000000,world,5.727242654855375,1.2315435252094928,-17.516469830952445,0.016094441560123907,0.0016170430757474787,0.993826639913217,-0.1097586621700706
1970/01/01/01:03:32.410000,4243,212,410000000,world,5.706481980286599,1.227112213579635,-17.51853063350021,0.01622295728604215,0.0017398529449999386,0.9940366015209678,-0.10781940180352412
1970/01/01/01:03:32.460000,4244,212,460000000,world,5.685676986138366,1.2227239282033295,-17.520479914703163,0.016284231551952976,0.0018209453316342114,0.9942282318131609,-0.10602702969779552
1970/01/01/01:03:32.510000,4245,212,510000000,world,5.664896057192404,1.2183977059945412,-17.522330375246284,0.01631036235792746,0.0018209728582335495,0.9943578346264156,-0.10480053842737955
1970/01/01/01:03:32.560000,4246,212,560000000,world,5.644049982593263,1.2141106061310385,-17.52411181028685,0.016349157835076927,0.0017415297791892623,0.9944063332201235,-0.10433463741165117
1970/01/01/01:03:32.610000,4247,212,610000000,world,5.623060647963251,1.20983983748245,-17.52578137477733,0.016412330217690792,0.0016647417971734266,0.9943585930386848,-0.1047800195729212
1970/01/01/01:03:32.660000,4248,212,660000000,world,5.601738929734224,1.205538408456844,-17.527350709662294,0.016529801100957087,0.0016383520186277528,0.9942163408572752,-0.10610348274489487
1970/01/01/01:03:32.710000,4249,212,710000000,world,5.580073376520974,1.201193831911055,-17.528881074608673,0.01665735374403668,0.0017033456756210537,0.9939988788219074,-0.10810115670309152
1970/01/01/01:03:32.760000,4250,212,760000000,world,5.558424871102409,1.1968618262778077,-17.530482910466286,0.01669262102181073,0.0018180260567056113,0.9937869924105124,-0.11002483765199299
1970/01/01/01:03:32.810000,4251,212,810000000,world,5.536880983817632,1.192544608041917,-17.532048225898055,0.01668188617155463,0.0018847620606920476,0.9936299718905075,-0.11143447090825781
1970/01/01/01:03:32.860000,4252,212,860000000,world,5.515347993093515,1.1882166235099938,-17.533601725560796,0.016683077116874823,0.001865595423103127,0.9935524468586965,-0.11212372555675676
1970/01/01/01:03:32.910000,4253,212,910000000,world,5.493735882089906,1.1838556288924424,-17.535158156729622,0.016718740511109473,0.0017726230880041863,0.9935734576338642,-0.11193357766371019
1970/01/01/01:03:32.960000,4254,212,960000000,world,5.471854221997441,1.1794124836459587,-17.536616563591107,0.016812482818906828,0.0017251522214966658,0.9936895329894507,-0.11088496876711322
1970/01/01/01:03:33.010000,4255,213,10000000,world,5.449680845912863,1.1748811483686377,-17.53798010659629,0.01692257591068227,0.0017551072198490577,0.993877390738146,-0.10917086700548187
1970/01/01/01:03:33.060000,4256,213,60000000,world,5.427554331020186,1.1703415566795743,-17.539334271441863,0.016943715926210478,0.0018688258245328083,0.9940566190145502,-0.10752142193075358
1970/01/01/01:03:33.110000,4257,213,110000000,world,5.405540725358343,1.1658133653347122,-17.540771239562904,0.0169139865216071,0.002023968005642363,0.9941812759504407,-0.10636452022649703
1970/01/01/01:03:33.160000,4258,213,160000000,world,5.383547625371932,1.1612799247296026,-17.54219068869425,0.016898216727482315,0.002110588657080976,0.994230405813434,-0.1059051266134263
1970/01/01/01:03:33.210000,4259,213,210000000,world,5.361484297286252,1.1567247846087905,-17.543627306759216,0.016922404456344825,0.0020803672602246943,0.9941874137653447,-0.10630470643416393
1970/01/01/01:03:33.260000,4260,213,260000000,world,5.339232063319376,1.1520562791159032,-17.545092505512184,0.016998415405822424,0.0019682562569293244,0.9940616743051975,-0.10746426158749516
1970/01/01/01:03:33.310000,4261,213,310000000,world,5.316997618257475,1.1471284513269826,-17.546484964468927,0.017037311872063303,0.0019402925553767606,0.9938954780183749,-0.10898506339677815
1970/01/01/01:03:33.360000,4262,213,360000000,world,5.294954537696272,1.1421261316820153,-17.547817958445865,0.01700650697331552,0.0019684446249894276,0.9937482802805065,-0.11032343081077921
1970/01/01/01:03:33.410000,4263,213,410000000,world,5.273068389054265,1.1371281622336282,-17.549167654544664,0.01695109684675009,0.0020223756079080692,0.993656214282794,-0.11115708762727866
1970/01/01/01:03:33.460000,4264,213,460000000,world,5.251276926906258,1.1320905805946793,-17.550533424022067,0.016908023190237337,0.002035265010876114,0.9936467436417908,-0.11124803503073304
1970/01/01/01:03:33.510000,4265,213,510000000,world,5.229496566124779,1.1269858292488364,-17.55199423944449,0.01690038988124976,0.001974422292756972,0.9937383233563539,-0.11042926772995591
1970/01/01/01:03:33.560000,4266,213,560000000,world,5.207598473683057,1.1218351788473369,-17.55360153856491,0.016935407539023315,0.0018556790477294819,0.9939028262463168,-0.10893539556242982
1970/01/01/01:03:33.610000,4267,213,610000000,world,5.185927992073791,1.1167218911166368,-17.555246370035608,0.016889538956356292,0.0018018788396215622,0.994073629703286,-0.10737371854892325
1970/01/01/01:03:33.660000,4268,213,660000000,world,5.164564206634136,1.1116518324071791,-17.556967337555356,0.016785002114095258,0.001863866725099734,0.9942124115294189,-0.10609651486131969
1970/01/01/01:03:33.710000,4269,213,710000000,world,5.143409983604856,1.1066025199050864,-17.558835169800613,0.01667855837122383,0.0019944762384725887,0.9942963766956789,-0.10532123738846044
1970/01/01/01:03:33.760000,4270,213,760000000,world,5.122386944067513,1.1015927039053628,-17.56076281917876,0.016605499960675684,0.002031065220003899,0.9943017492896118,-0.10528135402219112
1970/01/01/01:03:33.810000,4271,213,810000000,world,5.1013189947677855,1.0966698997577027,-17.562794075082742,0.01660254518335313,0.0019077559771145491,0.9942182255737945,-0.10606995756321262
1970/01/01/01:03:33.860000,4272,213,860000000,world,5.080098678373811,1.0917588943573022,-17.564985076635338,0.01665508661082995,0.0017052474684023581,0.9940667677707508,-0.10747539920777147
1970/01/01/01:03:33.910000,4273,213,910000000,world,5.059023155793471,1.0869616566832419,-17.567226360452867,0.016641762124661303,0.0015716229406619433,0.9939139645572701,-0.10888348273621679
1970/01/01/01:03:33.960000,4274,213,960000000,world,5.038140808495403,1.0823224033465992,-17.569544357169338,0.01658034810572697,0.0015634943073825729,0.9937983962966114,-0.10994268989126599
1970/01/01/01:03:34.010000,4275,214,10000000,world,5.017358505032739,1.0778188379679732,-17.571941931798403,0.01651712621610151,0.001664303307609621,0.9937442533765777,-0.11043900360420573
1970/01/01/01:03:34.060000,4276,214,60000000,world,4.9965901710582585,1.0734164018681973,-17.574248835752414,0.016489001773260657,0.0017413026513454465,0.9937732301873314,-0.11018097680014824
1970/01/01/01:03:34.110000,4277,214,110000000,world,4.9756148672156755,1.0690492981578774,-17.5764398518717,0.01653985778244296,0.0017548437019978462,0.9938832195601444,-0.10917646039728607
1970/01/01/01:03:34.160000,4278,214,160000000,world,4.9543936042963965,1.0646826243018763,-17.578543780501683,0.016631572052042288,0.00170605855513696,0.9940559063828195,-0.10757943651421095
1970/01/01/01:03:34.210000,4279,214,210000000,world,4.93324102687304,1.0603446511074646,-17.58052071206687,0.016656127117957983,0.0016676473068275184,0.9942187619129235,-0.10606057628649763
1970/01/01/01:03:34.260000,4280,214,260000000,world,4.912206390265621,1.056023837264573,-17.582392846532066,0.016638785591262816,0.0016832333246890887,0.9943298605138043,-0.10501640838564799
1970/01/01/01:03:34.310000,4281,214,310000000,world,4.891192818623233,1.051702672823159,-17.584173876995195,0.016622872314432404,0.0017647384871159156,0.9943679765199696,-0.10465607046737363
1970/01/01/01:03:34.360000,4282,214,360000000,world,4.870112594234772,1.047368757982477,-17.58583475911741,0.016637771032272562,0.0018151799356056547,0.9943158743820031,-0.10514671487417787
1970/01/01/01:03:34.410000,4283,214,410000000,world,4.848890158876018,1.04300168856307,-17.587380792980493,0.016682396128416703,0.0018041068941274522,0.9941915597495845,-0.10630891486802603
1970/01/01/01:03:34.460000,4284,214,460000000,world,4.827868301162696,1.0386771141774378,-17.588877933378253,0.016654902932767727,0.0016917570704026498,0.994058966503909,-0.10754777208057427
1970/01/01/01:03:34.510000,4285,214,510000000,world,4.8071074865256485,1.0344089876628144,-17.590431941952723,0.01658545958173318,0.0015298287418447768,0.9939568092291662,-0.10850089189245618
1970/01/01/01:03:34.560000,4286,214,560000000,world,4.786513239195824,1.0301751452033958,-17.591949264498034,0.016515063971907516,0.0014312358109109117,0.9939092454283622,-0.1089477676599259
1970/01/01/01:03:34.610000,4287,214,610000000,world,4.765983502923244,1.0259505610495692,-17.59346247614099,0.016462300485278362,0.0014481675461146233,0.993938291783169,-0.10869023691503671
1970/01/01/01:03:34.660000,4288,214,660000000,world,4.745288662565157,1.0216819783846103,-17.594980572620933,0.01647045882506302,0.0015795965658010965,0.994043086563756,-0.10772451399557144
1970/01/01/01:03:34.710000,4289,214,710000000,world,4.724380095139797,1.0173561559373134,-17.596411201881743,0.016518315911472282,0.0017016915363715064,0.9942069875884105,-0.10619187970716965
1970/01/01/01:03:34.760000,4290,214,760000000,world,4.703547503932217,1.0130359818141148,-17.59776629980706,0.01651359784127822,0.0017523513491319788,0.9943604100460226,-0.10474543085114324
1970/01/01/01:03:34.810000,4291,214,810000000,world,4.682824430405595,1.0087306711612487,-17.5991152161392,0.01648930208476479,0.0016954162353300804,0.9944631026055588,-0.10377073786319586
1970/01/01/01:03:34.860000,4292,214,860000000,world,4.662111066570987,1.0044219939594343,-17.600544048564053,0.01648379045910842,0.001570497654392111,0.9944940608724916,-0.10347647596704684
1970/01/01/01:03:34.910000,4293,214,910000000,world,4.641323915197578,1.0000956301684756,-17.601955438688485,0.01650455353169767,0.0014889786278370599,0.994435674323519,-0.10403399582873644
1970/01/01/01:03:34.960000,4294,214,960000000,world,4.620383308572972,0.9957370002656277,-17.603388464299485,0.016541466159040463,0.0014994702254062851,0.9943057623083691,-0.10526244594690642
1970/01/01/01:03:35.010000,4295,215,10000000,world,4.59963455948474,0.9914195517527905,-17.604886820307282,0.01649011464166893,0.001584190487780022,0.9941674903437032,-0.1065671975952539
1970/01/01/01:03:35.060000,4296,215,60000000,world,4.5791471367600876,0.9871561545062364,-17.60633408546617,0.016396805757551168,0.0016423336870789577,0.9940594111816321,-0.10758408126779873
1970/01/01/01:03:35.110000,4297,215,110000000,world,4.5588234600563355,0.9829235975173203,-17.607738624853464,0.01631566482995441,0.001636492887706517,0.9940057965552908,-0.10809069056429986
1970/01/01/01:03:35.160000,4298,215,160000000,world,4.5385599464055675,0.978696946953189,-17.609172150327236,0.016274071676884612,0.0015404830516649113,0.994028677362886,-0.10788776614248083
1970/01/01/01:03:35.210000,4299,215,210000000,world,4.518124760971754,0.9744232604014659,-17.610706689464457,0.01631033197282807,0.0014025658996484156,0.9941272493097861,-0.1069720433552238
1970/01/01/01:03:35.260000,4300,215,260000000,world,4.497469630435429,0.9700907289593947,-17.61222259591322,0.016378200835172635,0.001341069448430073,0.9942847638523604,-0.10548821944270913
1970/01/01/01:03:35.310000,4301,215,310000000,world,4.476882308443539,0.9657638608293329,-17.613760293108726,0.016376273965527252,0.0013828242712282288,0.9944320746435711,-0.10409012617978579
1970/01/01/01:03:35.360000,4302,215,360000000,world,4.456397253197307,0.9614535155597872,-17.615340088521652,0.016336479559605484,0.0015116181920967382,0.9945291077815099,-0.10316340543697605
1970/01/01/01:03:35.410000,4303,215,410000000,world,4.435921130552099,0.9571427353653468,-17.616850101204015,0.01631342921066277,0.001607906576031777,0.994555110234714,-0.10291462174952347
1970/01/01/01:03:35.460000,4304,215,460000000,world,4.415367477031575,0.9528162122750761,-17.618288115126276,0.016327597689156342,0.0016277230932748494,0.9944927411594371,-0.1035130322830013
1970/01/01/01:03:35.510000,4305,215,510000000,world,4.394648914668068,0.9484491334800543,-17.61972150152186,0.016379873623331688,0.0015437054617488477,0.9943586764354592,-0.10478615992130304
1970/01/01/01:03:35.560000,4306,215,560000000,world,4.37409535665837,0.9440924255377015,-17.621242770165345,0.016362902451848883,0.0013969879112244754,0.9942134631438383,-0.10615975485871768
1970/01/01/01:03:35.610000,4307,215,610000000,world,4.353790659803722,0.9397812814670817,-17.622753112390452,0.016292494762538225,0.0013052952563474024,0.9940976487351768,-0.10725071374074563
1970/01/01/01:03:35.660000,4308,215,660000000,world,4.33363763023736,0.9354943889572148,-17.624295435020834,0.016214769551024764,0.001322365678556565,0.994035556368185,-0.10783619648899019
1970/01/01/01:03:35.710000,4309,215,710000000,world,4.313530393814211,0.9312033373007567,-17.62593929445264,0.016159372396348393,0.0014209737655917554,0.9940488835707405,-0.10772034436018987
1970/01/01/01:03:35.760000,4310,215,760000000,world,4.293247698931021,0.9268655773956112,-17.627612455523938,0.01618206742779347,0.0014722074131723643,0.9941382332028733,-0.106888477318018
1970/01/01/01:03:35.810000,4311,215,810000000,world,4.272734502795982,0.9224662228283846,-17.629373955832296,0.016253819915931896,0.0014253018567319852,0.9942870752085842,-0.10548456724050705
1970/01/01/01:03:35.860000,4312,215,860000000,world,4.252275755016433,0.9180662562159202,-17.631295606126905,0.01627601934601516,0.0013026722260244515,0.9944259678935178,-0.1041651986911168
1970/01/01/01:03:35.910000,4313,215,910000000,world,4.23190986566701,0.9136767025252315,-17.633267739511254,0.016264006708489594,0.001253599576500825,0.9945145080654395,-0.10331894221896198
1970/01/01/01:03:35.960000,4314,215,960000000,world,4.211539340867851,0.9092804152990426,-17.635325869473064,0.01625260680717057,0.0013268230769293628,0.9945316908108298,-0.10315429358706456
1970/01/01/01:03:36.010000,4315,216,10000000,world,4.191076391679828,0.904862888484841,-17.637535852595988,0.01626484186737299,0.0014658517603852797,0.9944600037846638,-0.10383933296324839
1970/01/01/01:03:36.060000,4316,216,60000000,world,4.17044710912609,0.9004122639869817,-17.63979069909695,0.01631411542185743,0.0015142024447323853,0.9943173215150701,-0.1051885020525328
