time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
1970/01/01/01:02:36.660000,3123,156,660000000,world,9.851578121448094,2.0691254558608505,-17.093837404651776,0.08175509579908875,0.006475737000059275,0.9856554623504198,-0.14750416495803742
1970/01/01/01:02:36.710000,3124,156,710000000,world,9.801486298629957,2.0576485101533075,-17.097067565923968,0.08137811162425883,0.006518738272975885,0.9855301836670852,-0.1485441553239956
1970/01/01/01:02:36.760000,3125,156,760000000,world,9.751701447854908,2.0461294401055827,-17.099990750013248,0.08103554202509401,0.006340279876162816,0.985301789346657,-0.15024455294641084
1970/01/01/01:02:36.810000,3126,156,810000000,world,9.702546871865561,2.0346740471040055,-17.102834383937818,0.08061026936926456,0.006026286628279739,0.9850933846636625,-0.151844301287794
1970/01/01/01:02:36.860000,3127,156,860000000,world,9.654072276662822,2.0232975853419384,-17.105787011761475,0.08012623018707267,0.005687594171494757,0.9849711897069455,-0.15290256360124485
1970/01/01/01:02:36.910000,3128,156,910000000,world,9.606162193909014,2.011973207404368,-17.108839612527834,0.07962874603576484,0.005473738732063981,0.9849600771200772,-0.1532414678495223
1970/01/01/01:02:36.960000,3129,156,960000000,world,9.558682869730367,2.000700169964646,-17.11185958158472,0.07913493451254669,0.005509861921975084,0.9850735361213616,-0.15276593859447918
1970/01/01/01:02:37.010000,3130,157,10000000,world,9.511395311785051,1.989419734702609,-17.114965295560754,0.07868619723513487,0.00574271558445705,0.9853027178776504,-0.15150596597264637
1970/01/01/01:02:37.060000,3131,157,60000000,world,9.464097774492421,1.9781883293437124,-17.11831959372045,0.07829575826445791,0.006057236595102592,0.9856211943069462,-0.14961265138875635
1970/01/01/01:02:37.110000,3132,157,110000000,world,9.416817040089802,1.9672453233124894,-17.122082871957495,0.07791751818995153,0.006298107495893053,0.9859530968035711,-0.14759974628886333
1970/01/01/01:02:37.160000,3133,157,160000000,world,9.369782521506012,1.9565082333433697,-17.126422045872022,0.07750265206850265,0.006464979193404214,0.9862135046080623,-0.14606322704589686
1970/01/01/01:02:37.210000,3134,157,210000000,world,9.323004371477984,1.9458820169485456,-17.131440610964617,0.07708986725882992,0.006563605465923832,0.9863595542611499,-0.14528902631324092
1970/01/01/01:02:37.260000,3135,157,260000000,world,9.276316637718624,1.935373526628554,-17.13718957884553,0.07673789699845317,0.0065711589749924346,0.9863792536947319,-0.14534126363357383
1970/01/01/01:02:37.310000,3136,157,310000000,world,9.229489011992792,1.9249381066615763,-17.143682921914696,0.07649111806698657,0.006494183859191079,0.9862808159425066,-0.1461406395793076
1970/01/01/01:02:37.360000,3137,157,360000000,world,9.18236412772674,1.9146371371981477,-17.15092686515888,0.07634571297377181,0.006315116668098738,0.9860887103736613,-0.14751442873700205
1970/01/01/01:02:37.410000,3138,157,410000000,world,9.135046444766184,1.9047010951017058,-17.158837313447048,0.0762223217990033,0.006078428167336257,0.9858852451731418,-0.1489412425101852
1970/01/01/01:02:37.460000,3139,157,460000000,world,9.087902571871988,1.8950301347400629,-17.167019363687416,0.07601842796694132,0.006091739346252059,0.9857676730945301,-0.14982050594951304
1970/01/01/01:02:37.510000,3140,157,510000000,world,9.04103330077232,1.8854979270453378,-17.175163205207415,0.07576417941227817,0.006364679774508342,0.9857771898269373,-0.14987532147174365
1970/01/01/01:02:37.560000,3141,157,560000000,world,8.994329394678848,1.8760561911158635,-17.18285091177685,0.07555872709341942,0.0065937796352625935,0.9859114662526124,-0.14908380710784064
1970/01/01/01:02:37.610000,3142,157,610000000,world,8.947587977556909,1.8666348405037572,-17.18994485761151,0.07544654738301058,0.006663360185686846,0.9861515806493732,-0.1475414453696377
1970/01/01/01:02:37.660000,3143,157,660000000,world,8.900733083193497,1.8571786284706595,-17.196456400484724,0.07538670580969935,0.006606506872919287,0.9864500053983726,-0.14556642986502957
1970/01/01/01:02:37.710000,3144,157,710000000,world,8.854146844527188,1.847748885563,-17.20232460252566,0.07523419713704974,0.006525525435190787,0.9866977829380723,-0.14396082190662518
1970/01/01/01:02:37.760000,3145,157,760000000,world,8.80791887351671,1.8383434910767538,-17.20761359917631,0.075000751551426,0.00647485381725883,0.9868382129910866,-0.1431198969931338
1970/01/01/01:02:37.810000,3146,157,810000000,world,8.761838496716521,1.8289005408342769,-17.212416030088004,0.07476383935136104,0.006497510285877916,0.9868687071943065,-0.14303253282441414
1970/01/01/01:02:37.860000,3147,157,860000000,world,8.715637503723478,1.8193416410615206,-17.216866901383998,0.07457366270582652,0.00660176584468623,0.9868031347288738,-0.14357840648104872
1970/01/01/01:02:37.910000,3148,157,910000000,world,8.669075738627116,1.8095927780564076,-17.221023835199134,0.07446130694452575,0.006736094384950017,0.9866595102470358,-0.1446137947763966
1970/01/01/01:02:37.960000,3149,157,960000000,world,8.622027290299192,1.7996898295821795,-17.22473809778389,0.07443526391739767,0.006714453759858588,0.9864714271943896,-0.14590555481309947
1970/01/01/01:02:38.010000,3150,158,10000000,world,8.574525934826097,1.7899429492311505,-17.228056111827534,0.07443887440550208,0.006434790927764566,0.9863094192147207,-0.1470074046137759
1970/01/01/01:02:38.060000,3151,158,60000000,world,8.52652720191327,1.7804692825145285,-17.231064072579745,0.07446445407525569,0.0059904961981851225,0.9862072137876968,-0.14769729350154584
1970/01/01/01:02:38.110000,3152,158,110000000,world,8.477930758079337,1.7711904091257948,-17.233641232701245,0.0745149710549283,0.005613502838997698,0.9861639777364299,-0.14797505428153093
1970/01/01/01:02:38.160000,3153,158,160000000,world,8.428612743780338,1.7619813803300648,-17.235804380108696,0.07459232326398262,0.005403085131566058,0.9861720167019927,-0.14789031562298974
1970/01/01/01:02:38.210000,3154,158,210000000,world,8.37845742302871,1.752718304197847,-17.23763329237095,0.07469682031260678,0.005388414957775475,0.986222328607341,-0.14750209685201957
1970/01/01/01:02:38.260000,3155,158,260000000,world,8.32736280695471,1.7432897372325933,-17.23924649430996,0.07483012285108481,0.005554548831539346,0.9863059415967741,-0.14686793139508206
1970/01/01/01:02:38.310000,3156,158,310000000,world,8.275243407171432,1.7336013809231083,-17.240775940146335,0.07499528759024454,0.005866334293212535,0.9864145954004345,-0.1460395115789341
1970/01/01/01:02:38.360000,3157,158,360000000,world,8.222041406803994,1.7235793161053816,-17.242275595875757,0.07520617183545264,0.006221033454259357,0.9865413637678863,-0.14505677521445334
1970/01/01/01:02:38.410000,3158,158,410000000,world,8.1677554948673,1.713175041385503,-17.243509944753374,0.07548842126738194,0.006410876712815497,0.9866814559121659,-0.14394479314438505
1970/01/01/01:02:38.460000,3159,158,460000000,world,8.112509215239271,1.7023618640113414,-17.24446230401995,0.07579213871444129,0.006387626660185177,0.9868110047885593,-0.14289433425764236
1970/01/01/01:02:38.510000,3160,158,510000000,world,8.05674314751279,1.6911660034286766,-17.2453606672867,0.07600503746462034,0.006188826763141524,0.986858381945678,-0.14246215878911814
1970/01/01/01:02:38.560000,3161,158,560000000,world,8.00041219211049,1.679566512756215,-17.246291082591302,0.07619844587092674,0.005942268658846616,0.9868240292893046,-0.14260722810314752
1970/01/01/01:02:38.610000,3162,158,610000000,world,7.943410454340741,1.6675439222260555,-17.24708572096588,0.07640188595765067,0.005838675708689506,0.9867260092557123,-0.14317976234921914
1970/01/01/01:02:38.660000,3163,158,660000000,world,7.8857750084201195,1.6551230953591465,-17.24790223200615,0.07658090557399619,0.005858637988513937,0.9866143196216056,-0.14385140103587035
1970/01/01/01:02:38.710000,3164,158,710000000,world,7.8280299444029104,1.6424600627314547,-17.249016189969343,0.07660438448200485,0.005989881894537771,0.9866207535936097,-0.14378935347027658
1970/01/01/01:02:38.760000,3165,158,760000000,world,7.770383108522731,1.6296202340959773,-17.250619617359693,0.0765148244904782,0.00622639930906989,0.9867938710254105,-0.14263439168559974
1970/01/01/01:02:38.810000,3166,158,810000000,world,7.712830248205114,1.6166220310777573,-17.25283721322529,0.07637994076592762,0.006524855073810975,0.9870814939076293,-0.14068992607838576
1970/01/01/01:02:38.860000,3167,158,860000000,world,7.655743714264973,1.6036078281599653,-17.255818412821416,0.07613946516604504,0.006787785118106443,0.9873588972194975,-0.138849256025794
1970/01/01/01:02:38.910000,3168,158,910000000,world,7.599228022105624,1.5906353543518221,-17.259643682196106,0.0758478660724629,0.0069756960863942875,0.9875526898529225,-0.13761586260537473
1970/01/01/01:02:38.960000,3169,158,960000000,world,7.543191105307197,1.577692730285249,-17.264340955465922,0.07557751066498483,0.0070835164376058975,0.9876326804732563,-0.13718437278995477
1970/01/01/01:02:39.010000,3170,159,10000000,world,7.4875394360388405,1.564761758403331,-17.269919114738954,0.07536185021108792,0.007108571334277514,0.9875801381101073,-0.13767908540068352
1970/01/01/01:02:39.060000,3171,159,60000000,world,7.432249429376172,1.5518454210795511,-17.27628763582128,0.07519786212620662,0.007018720085242066,0.9874219162459847,-0.13890276605280538
1970/01/01/01:02:39.110000,3172,159,110000000,world,7.377744049656497,1.5390613103654691,-17.28318823438746,0.07498694087613197,0.006727119300859471,0.9872597122063164,-0.1401783336263234
1970/01/01/01:02:39.160000,3173,159,160000000,world,7.324116961854101,1.52643009734195,-17.29053113579523,0.07473581298483825,0.006406949510728509,0.9871485595380721,-0.14110716019171912
1970/01/01/01:02:39.210000,3174,159,210000000,world,7.27131505509288,1.5139319000898843,-17.297930588035282,0.07445769636641099,0.00634599395275571,0.9871148270716443,-0.14149239551253906
1970/01/01/01:02:39.260000,3175,159,260000000,world,7.219258289346436,1.5015418911274971,-17.30513753452137,0.0741691530693946,0.006552884443763873,0.9871843879534544,-0.14114878894060295
1970/01/01/01:02:39.310000,3176,159,310000000,world,7.16776082181755,1.4892036670083468,-17.31186154914129,0.07393735437481473,0.006773540642578458,0.9873566989051091,-0.14005047626631661
1970/01/01/01:02:39.360000,3177,159,360000000,world,7.116764175563721,1.4769010259381616,-17.318075741284606,0.07373654864481796,0.0068883949888682025,0.9876111478943714,-0.1383462755667446
1970/01/01/01:02:39.410000,3178,159,410000000,world,7.06652304148825,1.4647155954425142,-17.32394148138962,0.07347237886657816,0.00682886110542132,0.9878596121348381,-0.1367061187822126
1970/01/01/01:02:39.460000,3179,159,460000000,world,7.017051534936563,1.4526617124273702,-17.329529114954504,0.0731689543923762,0.0066405956004331355,0.9880454037707059,-0.13553039028491237
1970/01/01/01:02:39.510000,3180,159,510000000,world,6.968244450420367,1.4407329928625545,-17.334673505320445,0.07285159099068031,0.006495199172874654,0.9881390041130544,-0.1350250592604664
1970/01/01/01:02:39.560000,3181,159,560000000,world,6.919943615908036,1.4289410302272585,-17.33938609485636,0.0725387656556588,0.0064357770232395545,0.9881229562644519,-0.1353134566643723
1970/01/01/01:02:39.610000,3182,159,610000000,world,6.871908207940665,1.4172314465895617,-17.343778457863134,0.0722641331717998,0.006463169454972081,0.987998345606574,-0.13636492062182862
1970/01/01/01:02:39.660000,3183,159,660000000,world,6.824040440671376,1.4056246022619279,-17.347943634535405,0.07201103913023828,0.006502302210198377,0.9877972131871402,-0.13794490178716345
1970/01/01/01:02:39.710000,3184,159,710000000,world,6.7766576369316915,1.3942237587008806,-17.351852908757053,0.0716916193370864,0.006435255032602512,0.9876291664824263,-0.13931090668974733
1970/01/01/01:02:39.760000,3185,159,760000000,world,6.729799639363345,1.3830292479371866,-17.35569553132131,0.07132557061031655,0.0063143868797522614,0.987551547223825,-0.14005260822731902
1970/01/01/01:02:39.810000,3186,159,810000000,world,6.683325889400848,1.371980606795964,-17.3596791477281,0.07096451497663422,0.006200690464843965,0.9875831168154707,-0.14001848603998973
1970/01/01/01:02:39.860000,3187,159,860000000,world,6.637050632051046,1.3610017162322279,-17.363973926211774,0.07064748318699525,0.0061320000067347806,0.9877263773072593,-0.1391687294859663
1970/01/01/01:02:39.910000,3188,159,910000000,world,6.590793198139251,1.3500892307355272,-17.36871717276681,0.07039154165933455,0.006096074906020359,0.9879587307566149,-0.13764234470300638
1970/01/01/01:02:39.960000,3189,159,960000000,world,6.544592091714589,1.3394273122986613,-17.37394415212996,0.07014553681700852,0.006064977494070526,0.9882112931765386,-0.13594579710680016
1970/01/01/01:02:40.010000,3190,160,10000000,world,6.49872069541734,1.3289140517964113,-17.379441031988552,0.06983677237676858,0.00620302881625326,0.9884044209824251,-0.13468870865776827
1970/01/01/01:02:40.060000,3191,160,60000000,world,6.453202294460916,1.318467263527834,-17.38518211064004,0.06950992523014672,0.006387757127957025,0.9884974378634899,-0.1341655029830311
1970/01/01/01:02:40.110000,3192,160,110000000,world,6.407910050071462,1.3081274250425545,-17.390877560956262,0.06925076884841018,0.006341610127823371,0.9884793687985874,-0.1344345656981017
1970/01/01/01:02:40.160000,3193,160,160000000,world,6.362625847915674,1.2978698146347094,-17.39635193307984,0.0690962553636712,0.006062094484577386,0.9883577706165729,-0.135417413086414
1970/01/01/01:02:40.210000,3194,160,210000000,world,6.317215656978554,1.2877829610059146,-17.401406877896658,0.06900328477267127,0.005740573581047446,0.988153448948132,-0.13696113988082137
1970/01/01/01:02:40.260000,3195,160,260000000,world,6.27177047563981,1.2781165664966123,-17.406058168285448,0.06887788256898486,0.00545055469532087,0.9879427837990891,-0.1385466877468854
1970/01/01/01:02:40.310000,3196,160,310000000,world,6.226563617887128,1.2687645654390698,-17.41042739015592,0.06864790970429918,0.00533251392279947,0.9878153885208936,-0.1395700074866001
1970/01/01/01:02:40.360000,3197,160,360000000,world,6.181626413213652,1.2595899310264462,-17.414593890701422,0.06834802098196266,0.005456543469542244,0.9878077251334991,-0.13976649214957013
1970/01/01/01:02:40.410000,3198,160,410000000,world,6.136781727232674,1.2505270198420475,-17.418599938206047,0.06805851364213865,0.005725277880135061,0.9879161170638371,-0.13912945611741948
1970/01/01/01:02:40.460000,3199,160,460000000,world,6.091840863076444,1.2415087351865013,-17.422182484561596,0.06784738147464436,0.0059513687617430856,0.9881225732452816,-0.1377501153539222
1970/01/01/01:02:40.510000,3200,160,510000000,world,6.046718810147205,1.2324863708304337,-17.42531834517109,0.06769412765684259,0.0060593924431104635,0.9883848010778478,-0.13592745801456976
1970/01/01/01:02:40.560000,3201,160,560000000,world,6.001728249486649,1.2235162241637336,-17.428241941342026,0.06747898875701179,0.006020665732572424,0.9886047794658759,-0.13442815061472257
1970/01/01/01:02:40.610000,3202,160,610000000,world,5.956957290400286,1.2145742567277142,-17.431196710733612,0.06721721948011472,0.005865943631353698,0.9887269165355507,-0.1336657047592163
1970/01/01/01:02:40.660000,3203,160,660000000,world,5.912193625597922,1.205601195353398,-17.434296490559152,0.06698935141128227,0.005677812787918853,0.9887480376313244,-0.13363198464307197
1970/01/01/01:02:40.710000,3204,160,710000000,world,5.867201441093476,1.1965318307876838,-17.43743541481238,0.0668292564790739,0.005598956326313909,0.9886803298681421,-0.13421515375817927
1970/01/01/01:02:40.760000,3205,160,760000000,world,5.821735462238886,1.187293817608309,-17.440730554143,0.06675721952944055,0.00560628752893629,0.9885405338900425,-0.13527622125573557
1970/01/01/01:02:40.810000,3206,160,810000000,world,5.775631861465885,1.1779143734808135,-17.444341345575626,0.06676255451530626,0.0056351115472972274,0.9883586831084199,-0.1365947303399009
1970/01/01/01:02:40.860000,3207,160,860000000,world,5.729020122054684,1.1686426247055657,-17.4484335332251,0.06676324389707422,0.005620345624171305,0.988214241816772,-0.13763608992523382
1970/01/01/01:02:40.910000,3208,160,910000000,world,5.682191737546704,1.1594075847351906,-17.453149094874423,0.06670544101837438,0.0056375668737684214,0.9881842435683007,-0.13787857970560038
1970/01/01/01:02:40.960000,3209,160,960000000,world,5.635010363947217,1.150134899269168,-17.45854550128026,0.06667895845624208,0.005694129946203502,0.9882593136132567,-0.13734999978158532
1970/01/01/01:02:41.010000,3210,161,10000000,world,5.587265571983008,1.1407511487256186,-17.46464546716595,0.06674003903176438,0.00578318840358106,0.9884138248148477,-0.13619997370341455
1970/01/01/01:02:41.060000,3211,161,60000000,world,5.538776367619376,1.1311810952691776,-17.47145540100718,0.06690844744294736,0.005900581133717372,0.9886242856297465,-0.13457512647637412
1970/01/01/01:02:41.110000,3212,161,110000000,world,5.489549195907478,1.1214006313273255,-17.478993022332983,0.06713829304607596,0.006023539966096241,0.9888492342150943,-0.13279065692042324
1970/01/01/01:02:41.160000,3213,161,160000000,world,5.440067878902218,1.1115235594086241,-17.487330968082116,0.06729490975676403,0.006082720998503536,0.988990749351435,-0.13164988918859852
1970/01/01/01:02:41.210000,3214,161,210000000,world,5.390535688046971,1.101593140331585,-17.496372220322968,0.06739710050731618,0.006120072414255854,0.98900146718045,-0.131515297481959
1970/01/01/01:02:41.260000,3215,161,260000000,world,5.340874221925593,1.0915778382316301,-17.505584081918308,0.06751999945011301,0.006248275013671562,0.9888873745385367,-0.1323018110680648
1970/01/01/01:02:41.310000,3216,161,310000000,world,5.290938303712581,1.081428665301049,-17.514495302377302,0.06773702572535643,0.006208057444134132,0.9886705484035775,-0.1338047162398327
1970/01/01/01:02:41.360000,3217,161,360000000,world,5.240719384738257,1.0711305556712842,-17.522910122994002,0.06800684441196442,0.005975857693573263,0.9884019722504935,-0.13564991518348932
1970/01/01/01:02:41.410000,3218,161,410000000,world,5.190682861243517,1.0607854416480698,-17.530715040774933,0.06815269148374814,0.005808424550173392,0.9882074767600404,-0.13699436383778724
1970/01/01/01:02:41.460000,3219,161,460000000,world,5.1410012662718865,1.0504215415015141,-17.5379631835146,0.06816934910697915,0.005828381810038104,0.9881495807156542,-0.1374022413910485
1970/01/01/01:02:41.510000,3220,161,510000000,world,5.091617865746729,1.0400150832757253,-17.544689554751674,0.06812058419141434,0.006025597677160851,0.9882395154672627,-0.13676965398465837
1970/01/01/01:02:41.560000,3221,161,560000000,world,5.0424250730957745,1.029533701850706,-17.550737175554843,0.06807115358273978,0.006262133718716368,0.9884678754563166,-0.13512350987922067
1970/01/01/01:02:41.610000,3222,161,610000000,world,4.9933861115694524,1.0189684631230687,-17.55612486188872,0.0680135929968833,0.006462084426974416,0.9887888472981267,-0.132774274960758
1970/01/01/01:02:41.660000,3223,161,660000000,world,4.944856588510646,1.0084248305389776,-17.561027843023957,0.0678491782825536,0.00652631436627357,0.9890935831977881,-0.13056714710881687
1970/01/01/01:02:41.710000,3224,161,710000000,world,4.896923611038154,0.9979384379775721,-17.565568785619405,0.0676094356399944,0.006467448279638557,0.9893181450584474,-0.12898350353167098
1970/01/01/01:02:41.760000,3225,161,760000000,world,4.849495294159387,0.9875058564266966,-17.569660624424138,0.06734347456212787,0.006408553783218921,0.9894368156057872,-0.12821300556568804
1970/01/01/01:02:41.810000,3226,161,810000000,world,4.802420691046224,0.9771410225617985,-17.573361289366186,0.06708171721829533,0.006385392075715858,0.9894378839031646,-0.12834307102571563
1970/01/01/01:02:41.860000,3227,161,860000000,world,4.755473033007574,0.9668146607078588,-17.576812912049142,0.06686008653929335,0.00640016191215643,0.9893255816139312,-0.12931999195682406
1970/01/01/01:02:41.910000,3228,161,910000000,world,4.708422745697938,0.9565147354981679,-17.580157150560236,0.0667056086522831,0.006403814590217679,0.9891090726739432,-0.13104424934774742
1970/01/01/01:02:41.960000,3229,161,960000000,world,4.661198839092835,0.9462367939222788,-17.58344275140077,0.06659709297321176,0.006321274437971509,0.9888305891136417,-0.13318759225305268
1970/01/01/01:02:42.010000,3230,162,10000000,world,4.614158560752515,0.9360632056762787,-17.586900028480237,0.0664072253487445,0.006201116348063515,0.9886074359758588,-0.13493318387541747
1970/01/01/01:02:42.060000,3231,162,60000000,world,4.56740582117557,0.9259965000347877,-17.59073397060965,0.06615587759250703,0.0061006864816180745,0.9884998294889102,-0.13584648904117333
1970/01/01/01:02:42.110000,3232,162,110000000,world,4.520845078882103,0.915983897680577,-17.59508597427859,0.0659050409316246,0.006052421474292477,0.988522908943562,-0.13580262246310515
1970/01/01/01:02:42.160000,3233,162,160000000,world,4.474324174066007,0.9059588849437793,-17.600053737542517,0.06569997003512627,0.0060710864474909565,0.9886731496327453,-0.13480377977637614
1970/01/01/01:02:42.210000,3234,162,210000000,world,4.427643314707374,0.8958455412333237,-17.60569733661201,0.06557712039241856,0.006158911694306507,0.9889308407552981,-0.13295676474252463
1970/01/01/01:02:42.260000,3235,162,260000000,world,4.380732569551492,0.8856060555863998,-17.612070642494114,0.06551402167369981,0.006292291047060305,0.9892480523479583,-0.13060096080537797
1970/01/01/01:02:42.310000,3236,162,310000000,world,4.333962509073274,0.8753234770551473,-17.61926884230116,0.06539698701775841,0.006401660886772586,0.9895211379961621,-0.1285697098296109
1970/01/01/01:02:42.360000,3237,162,360000000,world,4.287449631557563,0.8650250217942784,-17.627329622301573,0.0652507079091534,0.006461696937594172,0.9896929302276648,-0.12731258950873545
1970/01/01/01:02:42.410000,3238,162,410000000,world,4.2411276409935255,0.8546999748852593,-17.636077283933624,0.06513228481597806,0.006501475431965964,0.9897446763724276,-0.12696846807100046
1970/01/01/01:02:42.460000,3239,162,460000000,world,4.194932618998142,0.8443424743677606,-17.644824258763126,0.06507408181208664,0.0065495018245745,0.9896739700762813,-0.12754568144635753
1970/01/01/01:02:42.510000,3240,162,510000000,world,4.148705623358617,0.8339216928612081,-17.65322613306441,0.0651143336202093,0.0064211276097365004,0.9894925296732378,-0.1289318672721075
1970/01/01/01:02:42.560000,3241,162,560000000,world,4.102388318733312,0.823427961185712,-17.661179798324504,0.06521113204263877,0.00612759642766279,0.9892436571336927,-0.13079353057584384
